"ID","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","WarningBlocker","WarningCritical","WarningInfo","WarningMajor","WarningMinor","Anti Pattern","Best Practice Rules","Code Style Rules","Design Rules","Design Pattern","Documentation Rules","Error Prone Rules","Multithreading Rules","Performance Rules","Security Rules"
"L44080","And","org.junit.platform.launcher.tagexpression.Operators.And;Lorg/junit/platform/launcher/tagexpression/Operator;","L44068","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\Operators.java","27","2","27","97","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44085","Or","org.junit.platform.launcher.tagexpression.Operators.Or;Lorg/junit/platform/launcher/tagexpression/Operator;","L44068","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\Operators.java","28","2","28","95","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44087","representationToOperator","org.junit.platform.launcher.tagexpression.Operators.representationToOperator;Ljava/util/Map;","L44068","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\Operators.java","30","2","31","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44102","tokenizer","org.junit.platform.launcher.tagexpression.Parser.tokenizer;Lorg/junit/platform/launcher/tagexpression/Tokenizer;","L44099","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\Parser.java","20","2","20","54","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44190","errorMessage","org.junit.platform.launcher.tagexpression.ParseStatus.errorMessage;Ljava/lang/String;","L43951","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\ParseStatus.java","63","2","63","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44202","RightParenthesis","org.junit.platform.launcher.tagexpression.ShuntingYard.RightParenthesis;Lorg/junit/platform/launcher/tagexpression/Operator;","L44125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\ShuntingYard.java","34","2","34","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44204","LeftParenthesis","org.junit.platform.launcher.tagexpression.ShuntingYard.LeftParenthesis;Lorg/junit/platform/launcher/tagexpression/Operator;","L44125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\ShuntingYard.java","35","2","35","75","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44205","Sentinel","org.junit.platform.launcher.tagexpression.ShuntingYard.Sentinel;Lorg/junit/platform/launcher/tagexpression/Operator;","L44125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\ShuntingYard.java","36","2","36","82","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44206","SentinelToken","org.junit.platform.launcher.tagexpression.ShuntingYard.SentinelToken;Lorg/junit/platform/launcher/tagexpression/Token;","L44125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\ShuntingYard.java","37","2","37","63","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44207","validOperators","org.junit.platform.launcher.tagexpression.ShuntingYard.validOperators;Lorg/junit/platform/launcher/tagexpression/Operators;","L44125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\ShuntingYard.java","39","2","39","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44210","expressions","org.junit.platform.launcher.tagexpression.ShuntingYard.expressions;Lorg/junit/platform/launcher/tagexpression/Stack;","L44125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\ShuntingYard.java","40","2","40","81","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44216","operators","org.junit.platform.launcher.tagexpression.ShuntingYard.operators;Lorg/junit/platform/launcher/tagexpression/Stack;","L44125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\ShuntingYard.java","41","2","41","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44226","tokens","org.junit.platform.launcher.tagexpression.ShuntingYard.tokens;Ljava/util/List;","L44125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\ShuntingYard.java","42","2","42","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44358","startIndex","org.junit.platform.launcher.tagexpression.Token.startIndex;I","L43968","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\Token.java","18","2","18","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44359","rawString","org.junit.platform.launcher.tagexpression.Token.rawString;Ljava/lang/String;","L43968","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\Token.java","19","2","19","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44374","PATTERN","org.junit.platform.launcher.tagexpression.Tokenizer.PATTERN;Ljava/util/regex/Pattern;","L44103","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\Tokenizer.java","26","2","27","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L43998","token","org.junit.platform.launcher.tagexpression.TokenWith.token;Lorg/junit/platform/launcher/tagexpression/Token;","L43957","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\TokenWith.java","18","2","18","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44006","element","org.junit.platform.launcher.tagexpression.TokenWith.element;Ljava/lang/Object;","L43957","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\tagexpression\TokenWith.java","19","2","19","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44394","parser","org.junit.platform.launcher.tagexpression.ParserErrorTests.parser;Lorg/junit/platform/launcher/tagexpression/Parser;","L44392","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\tagexpression\ParserErrorTests.java","25","2","25","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44412","parser","org.junit.platform.launcher.tagexpression.ParserTests.parser;Lorg/junit/platform/launcher/tagexpression/Parser;","L44410","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\tagexpression\ParserTests.java","25","2","25","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44430","True","org.junit.platform.launcher.tagexpression.TagExpressionsTests.True;Lorg/junit/platform/launcher/tagexpression/TagExpression;","L44428","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\tagexpression\TagExpressionsTests.java","31","2","31","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44433","False","org.junit.platform.launcher.tagexpression.TagExpressionsTests.False;Lorg/junit/platform/launcher/tagexpression/TagExpression;","L44428","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\tagexpression\TagExpressionsTests.java","32","2","32","59","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44662","serialVersionUID","org.junit.platform.launcher.TestIdentifier$SerializedForm.serialVersionUID;J","L44583","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","297","3","297","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44647","uniqueId","org.junit.platform.launcher.TestIdentifier$SerializedForm.uniqueId;Ljava/lang/String;","L44583","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","299","3","299","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44657","parentId","org.junit.platform.launcher.TestIdentifier$SerializedForm.parentId;Ljava/lang/String;","L44583","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","300","3","300","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44649","displayName","org.junit.platform.launcher.TestIdentifier$SerializedForm.displayName;Ljava/lang/String;","L44583","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","301","3","301","36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44659","legacyReportingName","org.junit.platform.launcher.TestIdentifier$SerializedForm.legacyReportingName;Ljava/lang/String;","L44583","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","302","3","302","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44651","source","org.junit.platform.launcher.TestIdentifier$SerializedForm.source;Lorg/junit/platform/engine/TestSource;","L44583","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","303","3","303","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44653","tags","org.junit.platform.launcher.TestIdentifier$SerializedForm.tags;Ljava/util/Set;","L44583","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","304","3","304","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44655","type","org.junit.platform.launcher.TestIdentifier$SerializedForm.type;Lorg/junit/platform/engine/TestDescriptor$Type;","L44583","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-launcher\src\main\java\org\junit\platform\launcher\TestIdentifier.java","305","3","305","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44887","tag1WasExecuted","org.junit.platform.launcher.TagIntegrationTests$TaggedTestCase.tag1WasExecuted;Z","L44906","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagIntegrationTests.java","90","3","90","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44889","tag2WasExecuted","org.junit.platform.launcher.TagIntegrationTests$TaggedTestCase.tag2WasExecuted;Z","L44906","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagIntegrationTests.java","91","3","91","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44891","unTaggedWasExecuted","org.junit.platform.launcher.TagIntegrationTests$TaggedTestCase.unTaggedWasExecuted;Z","L44906","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagIntegrationTests.java","92","3","92","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L44893","doubleTaggedWasExecuted","org.junit.platform.launcher.TagIntegrationTests$TaggedTestCase.doubleTaggedWasExecuted;Z","L44906","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\launcher\TagIntegrationTests.java","93","3","93","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L45670","engineDescriptor","org.junit.platform.reporting.legacy.LegacyReportingUtilsTests.engineDescriptor;Lorg/junit/platform/engine/TestDescriptor;","L45667","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\reporting\legacy\LegacyReportingUtilsTests.java","33","2","33","99","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46067","configParams","org.junit.platform.runner.JUnitPlatformRunnerTests$Filtering.configParams;Lorg/junit/platform/engine/ConfigurationParameters;","L46065","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\runner\JUnitPlatformRunnerTests.java","505","3","505","92","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46345","delegate","org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.delegate;Lorg/junit/platform/launcher/core/LauncherDiscoveryRequestBuilder;","L45769","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-commons\src\main\java\org\junit\platform\suite\commons\SuiteLauncherDiscoveryRequestBuilder.java","69","2","69","101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46346","selectedClassNames","org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.selectedClassNames;Ljava/util/List;","L45769","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-commons\src\main\java\org\junit\platform\suite\commons\SuiteLauncherDiscoveryRequestBuilder.java","70","2","70","68","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46347","includeClassNamePatternsUsed","org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.includeClassNamePatternsUsed;Z","L45769","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-commons\src\main\java\org\junit\platform\suite\commons\SuiteLauncherDiscoveryRequestBuilder.java","71","2","71","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46348","filterStandardClassNamePatterns","org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.filterStandardClassNamePatterns;Z","L45769","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-commons\src\main\java\org\junit\platform\suite\commons\SuiteLauncherDiscoveryRequestBuilder.java","72","2","72","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46349","parentConfigurationParameters","org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.parentConfigurationParameters;Lorg/junit/platform/engine/ConfigurationParameters;","L45769","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-commons\src\main\java\org\junit\platform\suite\commons\SuiteLauncherDiscoveryRequestBuilder.java","73","2","73","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46350","enableParentConfigurationParameters","org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilder.enableParentConfigurationParameters;Z","L45769","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-commons\src\main\java\org\junit\platform\suite\commons\SuiteLauncherDiscoveryRequestBuilder.java","74","2","74","61","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46463","builder","org.junit.platform.suite.commons.SuiteLauncherDiscoveryRequestBuilderTests.builder;Lorg/junit/platform/suite/commons/SuiteLauncherDiscoveryRequestBuilder;","L46461","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\suite\commons\SuiteLauncherDiscoveryRequestBuilderTests.java","67","2","67","96","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46671","isSuiteClass","org.junit.platform.suite.engine.ClassSelectorResolver.isSuiteClass;Lorg/junit/platform/suite/engine/IsSuiteClass;","L46669","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\ClassSelectorResolver.java","33","2","33","70","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46675","classNameFilter","org.junit.platform.suite.engine.ClassSelectorResolver.classNameFilter;Ljava/util/function/Predicate;","L46669","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\ClassSelectorResolver.java","35","2","35","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46676","suiteEngineDescriptor","org.junit.platform.suite.engine.ClassSelectorResolver.suiteEngineDescriptor;Lorg/junit/platform/suite/engine/SuiteEngineDescriptor;","L46669","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\ClassSelectorResolver.java","36","2","36","60","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46680","configurationParameters","org.junit.platform.suite.engine.ClassSelectorResolver.configurationParameters;Lorg/junit/platform/engine/ConfigurationParameters;","L46669","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\ClassSelectorResolver.java","37","2","37","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46747","resolver","org.junit.platform.suite.engine.DiscoverySelectorResolver.resolver;Lorg/junit/platform/engine/support/discovery/EngineDiscoveryRequestResolver;","L46744","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\DiscoverySelectorResolver.java","23","2","29","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46775","isPotentialTestContainer","org.junit.platform.suite.engine.IsSuiteClass.isPotentialTestContainer;Lorg/junit/platform/suite/engine/IsPotentialTestContainer;","L46672","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\IsSuiteClass.java","23","2","23","106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46785","ENGINE_ID","org.junit.platform.suite.engine.SuiteEngineDescriptor.ENGINE_ID;Ljava/lang/String;","L46677","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\SuiteEngineDescriptor.java","21","2","21","57","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46791","executionOrchestrator","org.junit.platform.suite.engine.SuiteLauncher.executionOrchestrator;Lorg/junit/platform/launcher/core/EngineExecutionOrchestrator;","L46789","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\SuiteLauncher.java","34","2","34","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46792","discoveryOrchestrator","org.junit.platform.suite.engine.SuiteLauncher.discoveryOrchestrator;Lorg/junit/platform/launcher/core/EngineDiscoveryOrchestrator;","L46789","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\SuiteLauncher.java","35","2","35","66","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46715","SEGMENT_TYPE","org.junit.platform.suite.engine.SuiteTestDescriptor.SEGMENT_TYPE;Ljava/lang/String;","L46695","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\SuiteTestDescriptor.java","49","2","49","45","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46817","discoveryRequestBuilder","org.junit.platform.suite.engine.SuiteTestDescriptor.discoveryRequestBuilder;Lorg/junit/platform/suite/commons/SuiteLauncherDiscoveryRequestBuilder;","L46695","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\SuiteTestDescriptor.java","51","2","51","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46818","configurationParameters","org.junit.platform.suite.engine.SuiteTestDescriptor.configurationParameters;Lorg/junit/platform/engine/ConfigurationParameters;","L46695","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\SuiteTestDescriptor.java","52","2","52","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46819","launcherDiscoveryResult","org.junit.platform.suite.engine.SuiteTestDescriptor.launcherDiscoveryResult;Lorg/junit/platform/launcher/core/LauncherDiscoveryResult;","L46695","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\SuiteTestDescriptor.java","54","2","54","58","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46820","launcher","org.junit.platform.suite.engine.SuiteTestDescriptor.launcher;Lorg/junit/platform/suite/engine/SuiteLauncher;","L46695","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-suite-engine\src\main\java\org\junit\platform\suite\engine\SuiteTestDescriptor.java","55","2","55","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46936","engineId","org.junit.platform.suite.engine.SuiteTestDescriptorTests.engineId;Lorg/junit/platform/engine/UniqueId;","L46933","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\suite\engine\SuiteTestDescriptorTests.java","40","2","40","74","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46937","suiteId","org.junit.platform.suite.engine.SuiteTestDescriptorTests.suiteId;Lorg/junit/platform/engine/UniqueId;","L46933","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\suite\engine\SuiteTestDescriptorTests.java","41","2","41","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46939","jupiterEngineId","org.junit.platform.suite.engine.SuiteTestDescriptorTests.jupiterEngineId;Lorg/junit/platform/engine/UniqueId;","L46933","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\suite\engine\SuiteTestDescriptorTests.java","42","2","42","89","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46941","testClassId","org.junit.platform.suite.engine.SuiteTestDescriptorTests.testClassId;Lorg/junit/platform/engine/UniqueId;","L46933","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\suite\engine\SuiteTestDescriptorTests.java","43","2","43","118","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46943","methodId","org.junit.platform.suite.engine.SuiteTestDescriptorTests.methodId;Lorg/junit/platform/engine/UniqueId;","L46933","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\suite\engine\SuiteTestDescriptorTests.java","44","2","44","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46945","configurationParameters","org.junit.platform.suite.engine.SuiteTestDescriptorTests.configurationParameters;Lorg/junit/platform/engine/ConfigurationParameters;","L46933","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\suite\engine\SuiteTestDescriptorTests.java","46","2","46","87","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L46949","suite","org.junit.platform.suite.engine.SuiteTestDescriptorTests.suite;Lorg/junit/platform/suite/engine/SuiteTestDescriptor;","L46933","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\platform-tests\src\test\java\org\junit\platform\suite\engine\SuiteTestDescriptorTests.java","47","2","47","102","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47098","allEvents","org.junit.platform.testkit.engine.EngineExecutionResults.allEvents;Lorg/junit/platform/testkit/engine/Events;","L16642","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-testkit\src\main\java\org\junit\platform\testkit\engine\EngineExecutionResults.java","40","2","40","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47099","testEvents","org.junit.platform.testkit.engine.EngineExecutionResults.testEvents;Lorg/junit/platform/testkit/engine/Events;","L16642","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-testkit\src\main\java\org\junit\platform\testkit\engine\EngineExecutionResults.java","41","2","41","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47100","containerEvents","org.junit.platform.testkit.engine.EngineExecutionResults.containerEvents;Lorg/junit/platform/testkit/engine/Events;","L16642","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-testkit\src\main\java\org\junit\platform\testkit\engine\EngineExecutionResults.java","42","2","42","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47127","logger","org.junit.platform.testkit.engine.EngineTestKit.logger;Lorg/junit/platform/commons/logging/Logger;","L47125","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-testkit\src\main\java\org\junit\platform\testkit\engine\EngineTestKit.java","66","2","66","84","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47279","timestamp","org.junit.platform.testkit.engine.Event.timestamp;Ljava/time/Instant;","L16661","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-testkit\src\main\java\org\junit\platform\testkit\engine\Event.java","151","2","151","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47275","type","org.junit.platform.testkit.engine.Event.type;Lorg/junit/platform/testkit/engine/EventType;","L16661","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-testkit\src\main\java\org\junit\platform\testkit\engine\Event.java","152","2","152","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"L47281","testDescriptor","org.junit.platform.testkit.engine.Event.testDescriptor;Lorg/junit/platform/engine/TestDescriptor;","L16661","L103","D:\GitRepos\2022SourceMeter-CasadoCristianDavid\junit5-r5.8.0\junit-platform-testkit\src\main\java\org\junit\platform\testkit\engine\Event.java","153","2","153","46","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
